PurchaseOrder,PurchaseOrderCreationDate,VendorKey,PlantKey,MaterialKey,MaterialPlantKey,PurchaseOrderQuantity,PlannedGoodsReceiptDate,ActualGoodsReceiptDate,PlannedArrivalDateYard,ActualArrivalDateYard,PlannedVendorShipmentDate,ActualVendorShipmentDate
4500007197,14 06 2023,1002,5,1,10005,67,7 07 2023,7 07 2023,5 07 2023,5 07 2023,4 07 2023,4 07 2023
4500007198,12 12 2021,1001,4,1,10004,69,4 01 2022,4 01 2022,2 01 2022,2 01 2022,1 01 2022,1 01 2022
4500007199,20 12 2022,1002,5,1,10005,86,12 01 2023,12 01 2023,10 01 2023,10 01 2023,9 01 2023,9 01 2023
4500007200,10 01 2022,1002,5,1,10005,72,2 02 2022,1 02 2022,31 01 2022,31 01 2022,30 01 2022,30 01 2022
4500007201,8 01 2022,1002,8,2,20008,78,1 02 2022,31 01 2022,30 01 2022,30 01 2022,28 01 2022,28 01 2022
4500007202,12 03 2023,1003,6,1,10006,89,4 04 2023,4 04 2023,2 04 2023,2 04 2023,1 04 2023,1 04 2023
4500007203,18 11 2024,1003,6,2,20006,83,11 12 2024,11 12 2024,9 12 2024,9 12 2024,8 12 2024,8 12 2024
4500007204,25 02 2024,1001,4,1,10004,75,19 03 2024,18 03 2024,17 03 2024,17 03 2024,16 03 2024,16 03 2024
4500007205,18 12 2023,1002,8,1,10008,82,11 01 2024,9 01 2024,9 01 2024,9 01 2024,7 01 2024,7 01 2024
4500007206,12 11 2022,1003,6,1,10006,73,5 12 2022,1 12 2022,3 12 2022,3 12 2022,2 12 2022,2 12 2022
4500007207,31 10 2024,1001,4,1,10004,81,23 11 2024,29 11 2024,21 11 2024,27 11 2024,20 11 2024,26 11 2024
4500007208,3 04 2023,1003,6,2,20006,88,26 04 2023,25 04 2023,24 04 2023,24 04 2023,23 04 2023,23 04 2023
4500007209,8 12 2022,1002,8,2,20008,85,1 01 2023,30 12 2022,30 12 2022,30 12 2022,28 12 2022,28 12 2022
4500007210,2 06 2024,1002,5,1,10005,87,25 06 2024,3 07 2024,23 06 2024,1 07 2024,22 06 2024,30 06 2024
4500007211,24 09 2024,1001,4,2,20004,78,17 10 2024,16 10 2024,15 10 2024,15 10 2024,14 10 2024,14 10 2024
4500007212,23 06 2022,1003,6,1,10006,79,16 07 2022,14 07 2022,14 07 2022,14 07 2022,13 07 2022,13 07 2022
4500007213,11 11 2023,1001,4,1,10004,70,4 12 2023,29 11 2023,2 12 2023,2 12 2023,1 12 2023,1 12 2023
4500007214,11 01 2022,1002,8,1,10008,81,4 02 2022,2 02 2022,2 02 2022,2 02 2022,31 01 2022,31 01 2022
4500007215,5 11 2023,1003,6,1,10006,81,28 11 2023,28 11 2023,26 11 2023,26 11 2023,25 11 2023,25 11 2023
4500007216,3 09 2023,1001,4,1,10004,78,26 09 2023,22 09 2023,24 09 2023,24 09 2023,23 09 2023,23 09 2023
4500007217,25 11 2023,1001,4,1,10004,87,18 12 2023,15 12 2023,16 12 2023,16 12 2023,15 12 2023,15 12 2023
4500007218,23 11 2022,1002,8,1,10008,73,17 12 2022,14 12 2022,15 12 2022,15 12 2022,13 12 2022,13 12 2022
4500007219,12 10 2024,1003,6,1,10006,77,4 11 2024,1 11 2024,2 11 2024,2 11 2024,1 11 2024,1 11 2024
4500007220,21 12 2023,1003,6,1,10006,76,13 01 2024,13 01 2024,11 01 2024,11 01 2024,10 01 2024,10 01 2024
4500007221,10 08 2023,1003,6,1,10006,74,2 09 2023,31 08 2023,31 08 2023,31 08 2023,30 08 2023,30 08 2023
4500007222,16 11 2022,1001,4,1,10004,73,9 12 2022,6 12 2022,7 12 2022,7 12 2022,6 12 2022,6 12 2022
4500007223,16 10 2024,1001,4,1,10004,72,8 11 2024,6 11 2024,6 11 2024,6 11 2024,5 11 2024,5 11 2024
4500007224,20 07 2022,1001,4,2,20004,77,12 08 2022,9 08 2022,10 08 2022,10 08 2022,9 08 2022,9 08 2022
4500007225,29 04 2023,1002,5,2,20005,80,22 05 2023,18 05 2023,20 05 2023,20 05 2023,19 05 2023,19 05 2023
4500007226,28 05 2024,1001,4,2,20004,68,20 06 2024,20 06 2024,18 06 2024,18 06 2024,17 06 2024,17 06 2024
4500007227,14 01 2023,1002,8,1,10008,63,7 02 2023,17 02 2023,5 02 2023,15 02 2023,3 02 2023,13 02 2023
4500007228,3 09 2024,1001,4,1,10004,76,26 09 2024,26 09 2024,24 09 2024,24 09 2024,23 09 2024,23 09 2024
4500007229,7 06 2023,1001,4,1,10004,72,30 06 2023,29 06 2023,28 06 2023,28 06 2023,27 06 2023,27 06 2023
4500007230,13 09 2022,1003,6,1,10006,74,6 10 2022,20 10 2022,4 10 2022,18 10 2022,3 10 2022,17 10 2022
4500007231,4 06 2022,1003,6,1,10006,77,27 06 2022,24 06 2022,25 06 2022,25 06 2022,24 06 2022,24 06 2022
4500007232,21 02 2022,1003,6,1,10006,75,16 03 2022,14 03 2022,14 03 2022,14 03 2022,13 03 2022,13 03 2022
4500007233,3 01 2023,1002,8,2,20008,79,27 01 2023,31 01 2023,25 01 2023,29 01 2023,23 01 2023,27 01 2023
4500007234,11 09 2024,1001,4,1,10004,78,4 10 2024,4 10 2024,2 10 2024,2 10 2024,1 10 2024,1 10 2024
4500007235,22 12 2023,1003,6,1,10006,77,14 01 2024,11 01 2024,12 01 2024,12 01 2024,11 01 2024,11 01 2024
4500007236,20 01 2023,1002,8,1,10008,75,13 02 2023,10 02 2023,11 02 2023,11 02 2023,9 02 2023,9 02 2023
4500007237,14 09 2024,1003,6,1,10006,76,7 10 2024,4 10 2024,5 10 2024,5 10 2024,4 10 2024,4 10 2024
4500007238,23 12 2021,1001,4,1,10004,91,15 01 2022,18 01 2022,13 01 2022,16 01 2022,12 01 2022,15 01 2022
4500007239,30 04 2024,1003,6,1,10006,78,23 05 2024,21 05 2024,21 05 2024,21 05 2024,20 05 2024,20 05 2024
4500007240,12 11 2024,1002,5,1,10005,70,5 12 2024,4 12 2024,3 12 2024,3 12 2024,2 12 2024,2 12 2024
4500007241,18 07 2023,1001,4,2,20004,77,10 08 2023,10 08 2023,8 08 2023,8 08 2023,7 08 2023,7 08 2023
4500007242,21 12 2021,1001,4,1,10004,78,13 01 2022,11 01 2022,11 01 2022,11 01 2022,10 01 2022,10 01 2022
4500007243,18 09 2024,1002,8,1,10008,73,12 10 2024,10 10 2024,10 10 2024,10 10 2024,8 10 2024,8 10 2024
4500007244,10 05 2023,1002,8,1,10008,89,3 06 2023,2 06 2023,1 06 2023,1 06 2023,30 05 2023,30 05 2023
4500007245,1 10 2023,1001,4,1,10004,78,24 10 2023,23 10 2023,22 10 2023,22 10 2023,21 10 2023,21 10 2023
4500007246,3 08 2024,1001,4,1,10004,80,26 08 2024,22 08 2024,24 08 2024,24 08 2024,23 08 2024,23 08 2024
4500007247,10 09 2023,1001,4,2,20004,86,3 10 2023,28 09 2023,1 10 2023,1 10 2023,30 09 2023,30 09 2023
4500007248,12 09 2024,1001,4,1,10004,75,5 10 2024,2 10 2024,3 10 2024,3 10 2024,2 10 2024,2 10 2024
4500007249,30 05 2024,1001,4,1,10004,79,22 06 2024,19 06 2024,20 06 2024,20 06 2024,19 06 2024,19 06 2024
4500007250,27 01 2022,1001,4,1,10004,75,19 02 2022,17 02 2022,17 02 2022,17 02 2022,16 02 2022,16 02 2022
4500007251,29 07 2024,1001,4,1,10004,75,21 08 2024,16 08 2024,19 08 2024,19 08 2024,18 08 2024,18 08 2024
4500007252,24 06 2024,1003,6,1,10006,86,17 07 2024,17 07 2024,15 07 2024,15 07 2024,14 07 2024,14 07 2024
4500007253,25 03 2023,1003,6,1,10006,73,17 04 2023,14 04 2023,15 04 2023,15 04 2023,14 04 2023,14 04 2023
4500007254,12 07 2022,1002,8,1,10008,81,5 08 2022,4 08 2022,3 08 2022,3 08 2022,1 08 2022,1 08 2022
4500007255,7 01 2022,1002,8,1,10008,73,31 01 2022,27 01 2022,29 01 2022,29 01 2022,27 01 2022,27 01 2022
4500007256,8 09 2024,1001,4,1,10004,67,1 10 2024,7 10 2024,29 09 2024,5 10 2024,28 09 2024,4 10 2024
4500007257,24 06 2022,1002,5,1,10005,78,17 07 2022,17 07 2022,15 07 2022,15 07 2022,14 07 2022,14 07 2022
4500007258,20 01 2023,1002,5,1,10005,81,12 02 2023,8 02 2023,10 02 2023,10 02 2023,9 02 2023,9 02 2023
4500007259,2 10 2022,1001,4,1,10004,84,25 10 2022,20 10 2022,23 10 2022,23 10 2022,22 10 2022,22 10 2022
4500007260,20 10 2023,1002,5,1,10005,77,12 11 2023,16 11 2023,10 11 2023,14 11 2023,9 11 2023,13 11 2023
4500007261,13 11 2024,1001,4,1,10004,82,6 12 2024,3 12 2024,4 12 2024,4 12 2024,3 12 2024,3 12 2024
4500007262,10 01 2024,1003,6,1,10006,79,2 02 2024,14 02 2024,31 01 2024,12 02 2024,30 01 2024,11 02 2024
4500007263,28 11 2024,1001,4,1,10004,70,21 12 2024,19 12 2024,19 12 2024,19 12 2024,18 12 2024,18 12 2024
4500007264,23 12 2022,1001,4,1,10004,76,15 01 2023,13 01 2023,13 01 2023,13 01 2023,12 01 2023,12 01 2023
4500007265,30 10 2023,1003,6,2,20006,82,22 11 2023,17 11 2023,20 11 2023,20 11 2023,19 11 2023,19 11 2023
4500007266,11 12 2022,1001,4,1,10004,79,3 01 2023,30 12 2022,1 01 2023,1 01 2023,31 12 2022,31 12 2022
4500007267,8 03 2022,1002,8,2,20008,68,1 04 2022,1 04 2022,30 03 2022,30 03 2022,28 03 2022,28 03 2022
4500007268,15 12 2023,1001,4,1,10004,81,7 01 2024,4 01 2024,5 01 2024,5 01 2024,4 01 2024,4 01 2024
4500007269,20 09 2022,1003,6,1,10006,74,13 10 2022,11 10 2022,11 10 2022,11 10 2022,10 10 2022,10 10 2022
4500007270,14 02 2023,1001,4,2,20004,70,9 03 2023,9 03 2023,7 03 2023,7 03 2023,6 03 2023,6 03 2023
4500007271,8 11 2022,1001,4,1,10004,77,1 12 2022,6 12 2022,29 11 2022,29 11 2022,28 11 2022,28 11 2022
4500007272,11 12 2021,1002,8,1,10008,76,4 01 2022,30 12 2021,2 01 2022,2 01 2022,31 12 2021,31 12 2021
4500007273,3 01 2022,1002,8,1,10008,75,27 01 2022,25 01 2022,25 01 2022,25 01 2022,23 01 2022,23 01 2022
4500007274,6 08 2023,1001,4,1,10004,74,29 08 2023,31 08 2023,27 08 2023,29 08 2023,26 08 2023,28 08 2023
4500007275,29 06 2023,1002,8,1,10008,69,23 07 2023,19 07 2023,21 07 2023,21 07 2023,19 07 2023,19 07 2023
4500007276,22 08 2023,1003,6,2,20006,80,14 09 2023,13 09 2023,12 09 2023,12 09 2023,11 09 2023,11 09 2023
4500007277,2 06 2022,1001,4,2,20004,71,25 06 2022,23 06 2022,23 06 2022,23 06 2022,22 06 2022,22 06 2022
4500007278,23 09 2024,1003,6,1,10006,69,16 10 2024,11 10 2024,14 10 2024,14 10 2024,13 10 2024,13 10 2024
4500007279,4 03 2023,1002,8,1,10008,77,28 03 2023,29 03 2023,26 03 2023,27 03 2023,24 03 2023,25 03 2023
4500007280,20 12 2023,1002,5,1,10005,90,12 01 2024,11 01 2024,10 01 2024,10 01 2024,9 01 2024,9 01 2024
4500007281,25 08 2023,1001,4,2,20004,80,17 09 2023,17 09 2023,15 09 2023,15 09 2023,14 09 2023,14 09 2023
4500007282,4 01 2022,1003,6,1,10006,78,27 01 2022,27 01 2022,25 01 2022,25 01 2022,24 01 2022,24 01 2022
4500007283,9 10 2024,1001,4,1,10004,82,1 11 2024,7 11 2024,30 10 2024,5 11 2024,29 10 2024,4 11 2024
4500007284,27 02 2022,1003,6,1,10006,72,22 03 2022,17 03 2022,20 03 2022,20 03 2022,19 03 2022,19 03 2022
4500007285,26 01 2023,1002,5,1,10005,70,18 02 2023,17 02 2023,16 02 2023,16 02 2023,15 02 2023,15 02 2023
4500007286,7 09 2022,1002,8,1,10008,79,1 10 2022,30 09 2022,29 09 2022,29 09 2022,27 09 2022,27 09 2022
4500007287,26 06 2023,1003,6,1,10006,84,19 07 2023,14 07 2023,17 07 2023,17 07 2023,16 07 2023,16 07 2023
4500007288,19 11 2023,1003,6,1,10006,60,12 12 2023,12 12 2023,10 12 2023,10 12 2023,9 12 2023,9 12 2023
4500007289,19 07 2023,1002,5,1,10005,85,11 08 2023,11 08 2023,9 08 2023,9 08 2023,8 08 2023,8 08 2023
4500007290,30 08 2024,1003,6,1,10006,81,22 09 2024,19 09 2024,20 09 2024,20 09 2024,19 09 2024,19 09 2024
4500007291,11 01 2022,1001,4,2,20004,82,3 02 2022,2 02 2022,1 02 2022,1 02 2022,31 01 2022,31 01 2022
4500007292,19 07 2022,1003,6,1,10006,79,11 08 2022,11 08 2022,9 08 2022,9 08 2022,8 08 2022,8 08 2022
4500007293,14 09 2023,1002,8,2,20008,82,8 10 2023,5 10 2023,6 10 2023,6 10 2023,4 10 2023,4 10 2023
4500007294,10 03 2024,1003,6,2,20006,77,2 04 2024,16 04 2024,31 03 2024,14 04 2024,30 03 2024,13 04 2024
4500007295,31 03 2022,1001,4,1,10004,81,23 04 2022,6 05 2022,21 04 2022,4 05 2022,20 04 2022,3 05 2022
4500007296,15 03 2022,1002,8,1,10008,88,8 04 2022,8 04 2022,6 04 2022,6 04 2022,4 04 2022,4 04 2022
4500007297,7 06 2023,1001,4,1,10004,74,30 06 2023,27 06 2023,28 06 2023,28 06 2023,27 06 2023,27 06 2023
4500007298,9 02 2022,1002,8,1,10008,76,5 03 2022,14 03 2022,3 03 2022,12 03 2022,1 03 2022,10 03 2022
4500007299,24 08 2023,1003,6,1,10006,86,16 09 2023,25 09 2023,14 09 2023,23 09 2023,13 09 2023,22 09 2023
4500007300,15 06 2023,1001,4,2,20004,78,8 07 2023,6 07 2023,6 07 2023,6 07 2023,5 07 2023,5 07 2023
4500007301,6 04 2023,1002,5,2,20005,73,29 04 2023,28 04 2023,27 04 2023,27 04 2023,26 04 2023,26 04 2023
4500007302,28 10 2022,1001,4,1,10004,88,20 11 2022,17 11 2022,18 11 2022,18 11 2022,17 11 2022,17 11 2022
4500007303,31 07 2024,1002,5,1,10005,69,23 08 2024,22 08 2024,21 08 2024,21 08 2024,20 08 2024,20 08 2024
4500007304,29 03 2022,1001,4,2,20004,80,21 04 2022,20 04 2022,19 04 2022,19 04 2022,18 04 2022,18 04 2022
4500007305,13 03 2023,1001,4,1,10004,86,5 04 2023,3 04 2023,3 04 2023,3 04 2023,2 04 2023,2 04 2023
4500007306,4 12 2023,1001,4,1,10004,76,27 12 2023,25 12 2023,25 12 2023,25 12 2023,24 12 2023,24 12 2023
4500007307,16 08 2022,1002,5,1,10005,75,8 09 2022,5 09 2022,6 09 2022,6 09 2022,5 09 2022,5 09 2022
4500007308,14 07 2022,1001,4,1,10004,81,6 08 2022,15 08 2022,4 08 2022,13 08 2022,3 08 2022,12 08 2022
4500007309,22 10 2024,1003,6,2,20006,76,14 11 2024,11 11 2024,12 11 2024,12 11 2024,11 11 2024,11 11 2024
4500007310,1 12 2023,1001,4,1,10004,77,24 12 2023,21 12 2023,22 12 2023,22 12 2023,21 12 2023,21 12 2023
4500007311,21 03 2023,1002,8,1,10008,84,14 04 2023,14 04 2023,12 04 2023,12 04 2023,10 04 2023,10 04 2023
4500007312,23 08 2023,1001,4,1,10004,82,15 09 2023,15 09 2023,13 09 2023,13 09 2023,12 09 2023,12 09 2023
4500007313,16 03 2022,1002,5,1,10005,75,8 04 2022,5 04 2022,6 04 2022,6 04 2022,5 04 2022,5 04 2022
4500007314,7 03 2023,1003,6,1,10006,77,30 03 2023,27 03 2023,28 03 2023,28 03 2023,27 03 2023,27 03 2023
4500007315,18 02 2024,1001,4,1,10004,78,12 03 2024,12 03 2024,10 03 2024,10 03 2024,9 03 2024,9 03 2024
4500007316,13 11 2024,1001,4,1,10004,72,6 12 2024,3 12 2024,4 12 2024,4 12 2024,3 12 2024,3 12 2024
4500007317,13 12 2021,1001,4,2,20004,79,5 01 2022,4 01 2022,3 01 2022,3 01 2022,2 01 2022,2 01 2022
4500007318,19 01 2023,1001,4,1,10004,77,11 02 2023,9 02 2023,9 02 2023,9 02 2023,8 02 2023,8 02 2023
4500007319,31 10 2023,1001,4,1,10004,69,23 11 2023,22 11 2023,21 11 2023,21 11 2023,20 11 2023,20 11 2023
4500007320,8 03 2024,1001,4,1,10004,72,31 03 2024,28 03 2024,29 03 2024,29 03 2024,28 03 2024,28 03 2024
4500007321,4 11 2023,1003,6,1,10006,81,27 11 2023,22 11 2023,25 11 2023,25 11 2023,24 11 2023,24 11 2023
4500007322,9 11 2022,1001,4,2,20004,71,2 12 2022,30 11 2022,30 11 2022,30 11 2022,29 11 2022,29 11 2022
4500007323,13 08 2024,1001,4,1,10004,81,5 09 2024,2 09 2024,3 09 2024,3 09 2024,2 09 2024,2 09 2024
4500007324,4 07 2024,1003,6,1,10006,84,27 07 2024,26 07 2024,25 07 2024,25 07 2024,24 07 2024,24 07 2024
4500007325,5 07 2022,1002,8,1,10008,79,29 07 2022,26 07 2022,27 07 2022,27 07 2022,25 07 2022,25 07 2022
4500007326,12 08 2024,1001,4,2,20004,95,4 09 2024,4 09 2024,2 09 2024,2 09 2024,1 09 2024,1 09 2024
4500007327,29 01 2024,1002,8,1,10008,83,22 02 2024,22 02 2024,20 02 2024,20 02 2024,18 02 2024,18 02 2024
4500007328,4 04 2022,1002,8,1,10008,84,28 04 2022,27 04 2022,26 04 2022,26 04 2022,24 04 2022,24 04 2022
4500007329,16 12 2021,1001,4,1,10004,84,8 01 2022,5 01 2022,6 01 2022,6 01 2022,5 01 2022,5 01 2022
4500007330,30 05 2024,1002,8,2,20008,76,23 06 2024,19 06 2024,21 06 2024,21 06 2024,19 06 2024,19 06 2024
4500007331,14 12 2022,1001,4,2,20004,77,6 01 2023,17 01 2023,4 01 2023,15 01 2023,3 01 2023,14 01 2023
4500007332,18 08 2022,1002,5,1,10005,75,10 09 2022,8 09 2022,8 09 2022,8 09 2022,7 09 2022,7 09 2022
4500007333,22 05 2024,1002,5,1,10005,85,14 06 2024,12 06 2024,12 06 2024,12 06 2024,11 06 2024,11 06 2024
4500007334,15 12 2021,1002,5,1,10005,73,7 01 2022,12 01 2022,5 01 2022,10 01 2022,4 01 2022,9 01 2022
4500007335,2 01 2022,1001,4,1,10004,76,25 01 2022,24 01 2022,23 01 2022,23 01 2022,22 01 2022,22 01 2022
4500007336,1 09 2023,1001,4,1,10004,78,24 09 2023,20 09 2023,22 09 2023,22 09 2023,21 09 2023,21 09 2023
4500007337,28 08 2024,1003,6,2,20006,86,20 09 2024,19 09 2024,18 09 2024,18 09 2024,17 09 2024,17 09 2024
4500007338,28 11 2023,1002,5,1,10005,81,21 12 2023,2 01 2024,19 12 2023,31 12 2023,18 12 2023,30 12 2023
4500007339,13 08 2024,1002,8,1,10008,68,6 09 2024,5 09 2024,4 09 2024,4 09 2024,2 09 2024,2 09 2024
4500007340,17 08 2022,1001,4,1,10004,76,9 09 2022,7 09 2022,7 09 2022,7 09 2022,6 09 2022,6 09 2022
4500007341,26 08 2024,1002,5,1,10005,67,18 09 2024,13 09 2024,16 09 2024,16 09 2024,15 09 2024,15 09 2024
4500007342,25 11 2023,1001,4,1,10004,74,18 12 2023,14 12 2023,16 12 2023,16 12 2023,15 12 2023,15 12 2023
4500007343,19 03 2022,1003,6,1,10006,83,11 04 2022,12 04 2022,9 04 2022,10 04 2022,8 04 2022,9 04 2022
4500007344,14 05 2024,1002,8,2,20008,70,7 06 2024,5 06 2024,5 06 2024,5 06 2024,3 06 2024,3 06 2024
4500007345,1 07 2022,1001,4,1,10004,81,24 07 2022,22 07 2022,22 07 2022,22 07 2022,21 07 2022,21 07 2022
4500007346,14 02 2023,1002,5,1,10005,72,9 03 2023,10 03 2023,7 03 2023,8 03 2023,6 03 2023,7 03 2023
4500007347,20 06 2024,1002,5,1,10005,79,13 07 2024,11 07 2024,11 07 2024,11 07 2024,10 07 2024,10 07 2024
4500007348,6 01 2022,1002,5,2,20005,74,29 01 2022,29 01 2022,27 01 2022,27 01 2022,26 01 2022,26 01 2022
4500007349,14 03 2023,1001,4,1,10004,94,6 04 2023,6 04 2023,4 04 2023,4 04 2023,3 04 2023,3 04 2023
4500007350,27 05 2022,1001,4,1,10004,84,19 06 2022,17 06 2022,17 06 2022,17 06 2022,16 06 2022,16 06 2022
4500007351,15 10 2022,1002,5,1,10005,77,7 11 2022,15 11 2022,5 11 2022,13 11 2022,4 11 2022,12 11 2022
4500007352,22 07 2022,1002,8,1,10008,81,15 08 2022,16 08 2022,13 08 2022,14 08 2022,11 08 2022,12 08 2022
4500007353,23 09 2022,1003,6,1,10006,89,16 10 2022,13 10 2022,14 10 2022,14 10 2022,13 10 2022,13 10 2022
4500007354,27 02 2023,1003,6,1,10006,79,22 03 2023,23 03 2023,20 03 2023,21 03 2023,19 03 2023,20 03 2023
4500007355,4 03 2024,1001,4,1,10004,80,27 03 2024,26 03 2024,25 03 2024,25 03 2024,24 03 2024,24 03 2024
4500007356,14 12 2021,1001,4,2,20004,72,6 01 2022,6 01 2022,4 01 2022,4 01 2022,3 01 2022,3 01 2022
4500007357,5 08 2023,1002,5,1,10005,80,28 08 2023,24 08 2023,26 08 2023,26 08 2023,25 08 2023,25 08 2023
4500007358,27 08 2024,1001,4,1,10004,74,19 09 2024,16 09 2024,17 09 2024,17 09 2024,16 09 2024,16 09 2024
4500007359,30 11 2024,1003,6,1,10006,83,23 12 2024,18 12 2024,21 12 2024,21 12 2024,20 12 2024,20 12 2024
4500007360,10 11 2024,1003,6,1,10006,74,3 12 2024,2 12 2024,1 12 2024,1 12 2024,30 11 2024,30 11 2024
4500007361,5 09 2022,1002,8,1,10008,79,29 09 2022,27 09 2022,27 09 2022,27 09 2022,25 09 2022,25 09 2022
4500007362,4 03 2024,1002,8,2,20008,80,28 03 2024,25 03 2024,26 03 2024,26 03 2024,24 03 2024,24 03 2024
4500007363,12 11 2024,1001,4,2,20004,78,5 12 2024,5 12 2024,3 12 2024,3 12 2024,2 12 2024,2 12 2024
4500007364,19 10 2023,1002,8,1,10008,70,12 11 2023,9 11 2023,10 11 2023,10 11 2023,8 11 2023,8 11 2023
4500007365,19 12 2021,1001,4,1,10004,78,11 01 2022,6 01 2022,9 01 2022,9 01 2022,8 01 2022,8 01 2022
4500007366,6 01 2024,1002,8,1,10008,86,30 01 2024,30 01 2024,28 01 2024,28 01 2024,26 01 2024,26 01 2024
4500007367,23 03 2023,1002,5,1,10005,71,15 04 2023,13 04 2023,13 04 2023,13 04 2023,12 04 2023,12 04 2023
4500007368,15 04 2022,1003,6,1,10006,78,8 05 2022,6 05 2022,6 05 2022,6 05 2022,5 05 2022,5 05 2022
4500007369,4 11 2024,1001,4,1,10004,81,27 11 2024,25 11 2024,25 11 2024,25 11 2024,24 11 2024,24 11 2024
4500007370,3 03 2022,1002,8,1,10008,84,27 03 2022,23 03 2022,25 03 2022,25 03 2022,23 03 2022,23 03 2022
4500007371,4 11 2023,1003,6,1,10006,79,27 11 2023,27 11 2023,25 11 2023,25 11 2023,24 11 2023,24 11 2023
4500007372,25 03 2022,1003,6,1,10006,69,17 04 2022,13 04 2022,15 04 2022,15 04 2022,14 04 2022,14 04 2022
4500007373,12 06 2023,1002,5,1,10005,78,5 07 2023,4 07 2023,3 07 2023,3 07 2023,2 07 2023,2 07 2023
4500007374,18 08 2023,1001,4,1,10004,67,10 09 2023,11 09 2023,8 09 2023,9 09 2023,7 09 2023,8 09 2023
4500007375,7 01 2024,1001,4,1,10004,80,30 01 2024,30 01 2024,28 01 2024,28 01 2024,27 01 2024,27 01 2024
4500007376,11 06 2024,1002,5,1,10005,74,4 07 2024,3 07 2024,2 07 2024,2 07 2024,1 07 2024,1 07 2024
4500007377,26 08 2024,1002,5,2,20005,73,18 09 2024,17 09 2024,16 09 2024,16 09 2024,15 09 2024,15 09 2024
4500007378,6 03 2024,1002,8,2,20008,78,30 03 2024,30 03 2024,28 03 2024,28 03 2024,26 03 2024,26 03 2024
4500007379,6 05 2022,1001,4,1,10004,78,29 05 2022,26 05 2022,27 05 2022,27 05 2022,26 05 2022,26 05 2022
4500007380,16 02 2022,1003,6,2,20006,66,11 03 2022,9 03 2022,9 03 2022,9 03 2022,8 03 2022,8 03 2022
4500007381,20 02 2023,1002,8,2,20008,76,16 03 2023,20 03 2023,14 03 2023,18 03 2023,12 03 2023,16 03 2023
4500007382,13 09 2023,1002,5,1,10005,71,6 10 2023,3 10 2023,4 10 2023,4 10 2023,3 10 2023,3 10 2023
4500007383,5 05 2024,1001,4,2,20004,71,28 05 2024,23 05 2024,26 05 2024,26 05 2024,25 05 2024,25 05 2024
4500007384,25 07 2023,1002,5,1,10005,82,17 08 2023,16 08 2023,15 08 2023,15 08 2023,14 08 2023,14 08 2023
4500007385,19 06 2023,1003,6,1,10006,80,12 07 2023,10 07 2023,10 07 2023,10 07 2023,9 07 2023,9 07 2023
4500007386,12 05 2024,1001,4,2,20004,68,4 06 2024,3 06 2024,2 06 2024,2 06 2024,1 06 2024,1 06 2024
4500007387,14 01 2022,1002,8,1,10008,83,7 02 2022,17 02 2022,5 02 2022,15 02 2022,3 02 2022,13 02 2022
4500007388,6 08 2022,1002,8,1,10008,90,30 08 2022,30 08 2022,28 08 2022,28 08 2022,26 08 2022,26 08 2022
4500007389,4 03 2023,1001,4,1,10004,71,27 03 2023,23 03 2023,25 03 2023,25 03 2023,24 03 2023,24 03 2023
4500007390,15 01 2022,1002,8,1,10008,80,8 02 2022,3 02 2022,6 02 2022,6 02 2022,4 02 2022,4 02 2022
4500007391,28 07 2023,1001,4,1,10004,70,20 08 2023,18 08 2023,18 08 2023,18 08 2023,17 08 2023,17 08 2023
4500007392,23 09 2023,1003,6,2,20006,77,16 10 2023,30 10 2023,14 10 2023,28 10 2023,13 10 2023,27 10 2023
4500007393,19 11 2022,1001,4,1,10004,73,12 12 2022,20 12 2022,10 12 2022,18 12 2022,9 12 2022,17 12 2022
4500007394,6 11 2022,1002,5,1,10005,80,29 11 2022,29 11 2022,27 11 2022,27 11 2022,26 11 2022,26 11 2022
4500007395,3 03 2023,1003,6,1,10006,71,26 03 2023,26 03 2023,24 03 2023,24 03 2023,23 03 2023,23 03 2023
4500007396,19 11 2022,1002,5,1,10005,67,12 12 2022,14 12 2022,10 12 2022,12 12 2022,9 12 2022,9 12 2022
4500007397,21 08 2023,1002,8,1,10008,78,14 09 2023,13 09 2023,12 09 2023,12 09 2023,10 09 2023,10 09 2023
4500007398,25 09 2024,1002,5,1,10005,76,18 10 2024,16 10 2024,16 10 2024,16 10 2024,15 10 2024,15 10 2024
4500007399,19 06 2022,1003,6,1,10006,76,12 07 2022,7 07 2022,10 07 2022,10 07 2022,9 07 2022,9 07 2022
4500007400,29 03 2024,1002,8,2,20008,76,22 04 2024,22 04 2024,20 04 2024,20 04 2024,18 04 2024,18 04 2024
4500007401,12 02 2024,1002,5,2,20005,84,6 03 2024,1 03 2024,4 03 2024,4 03 2024,3 03 2024,3 03 2024
4500007402,8 11 2023,1002,8,2,20008,81,2 12 2023,2 12 2023,30 11 2023,30 11 2023,28 11 2023,28 11 2023
4500007403,23 09 2023,1001,4,1,10004,86,16 10 2023,11 10 2023,14 10 2023,14 10 2023,13 10 2023,13 10 2023
4500007404,11 02 2024,1001,4,1,10004,79,5 03 2024,4 03 2024,3 03 2024,3 03 2024,2 03 2024,2 03 2024
4500007405,19 09 2023,1001,4,1,10004,80,12 10 2023,20 10 2023,10 10 2023,10 10 2023,9 10 2023,9 10 2023
