,PurchaseOrder,PurchaseOrderCreationDate,VendorKey,PlantKey,MaterialKey,MaterialPlantKey,PurchaseOrderQuantity,PlannedGoodsReceiptDate,ActualGoodsReceiptDate,PlannedArrivalDateYard,ActualArrivalDateYard,PlannedVendorShipmentDate,ActualVendorShipmentDate,ReceiptTimeDeviation
10249,4500010249,10/4/2024,1002,5,1,10005,70,10/27/2024,11/8/2024,10/25/2024,11/6/2024,10/24/2024,11/5/2024,12
10250,4500010250,8/22/2023,1001,4,1,10004,84,9/14/2023,9/14/2023,9/12/2023,9/12/2023,9/11/2023,9/11/2023,0
10251,4500010251,8/28/2023,1002,8,1,10008,73,9/21/2023,9/18/2023,9/19/2023,9/19/2023,9/17/2023,9/17/2023,-3
10252,4500010252,9/12/2023,1003,6,1,10006,79,10/5/2023,10/3/2023,10/3/2023,10/3/2023,10/2/2023,10/2/2023,-2
10253,4500010253,5/11/2022,1002,8,1,10008,74,6/4/2022,6/1/2022,6/2/2022,6/2/2022,5/31/2022,5/31/2022,-3
10254,4500010254,8/22/2024,1003,6,2,20006,74,9/14/2024,9/11/2024,9/12/2024,9/12/2024,9/11/2024,9/11/2024,-3
10255,4500010255,4/5/2024,1001,4,1,10004,84,4/28/2024,4/28/2024,4/26/2024,4/26/2024,4/25/2024,4/25/2024,0
10256,4500010256,2/18/2023,1001,4,2,20004,86,3/13/2023,3/22/2023,3/11/2023,3/20/2023,3/10/2023,3/19/2023,9
10257,4500010257,4/14/2024,1002,5,1,10005,86,5/7/2024,5/15/2024,5/5/2024,5/13/2024,5/4/2024,5/12/2024,8
10258,4500010258,2/21/2024,1001,4,2,20004,75,3/15/2024,3/12/2024,3/13/2024,3/13/2024,3/12/2024,3/12/2024,-3
10259,4500010259,11/12/2024,1002,5,1,10005,75,12/5/2024,12/5/2024,12/3/2024,12/3/2024,12/2/2024,12/2/2024,0
10260,4500010260,7/2/2023,1003,6,2,20006,76,7/25/2023,7/21/2023,7/23/2023,7/23/2023,7/22/2023,7/22/2023,-4
10261,4500010261,9/1/2024,1001,4,1,10004,72,9/24/2024,9/23/2024,9/22/2024,9/22/2024,9/21/2024,9/21/2024,-1
10262,4500010262,4/1/2023,1002,8,1,10008,84,4/25/2023,4/24/2023,4/23/2023,4/23/2023,4/21/2023,4/21/2023,-1
10263,4500010263,1/30/2022,1002,8,1,10008,80,2/23/2022,3/4/2022,2/21/2022,3/2/2022,2/19/2022,2/28/2022,9
10264,4500010264,8/24/2023,1003,6,1,10006,82,9/16/2023,9/15/2023,9/14/2023,9/14/2023,9/13/2023,9/13/2023,-1
10265,4500010265,10/11/2024,1002,8,1,10008,71,11/4/2024,11/7/2024,11/2/2024,11/5/2024,10/31/2024,11/3/2024,3
10266,4500010266,12/30/2021,1003,6,1,10006,90,1/22/2022,1/19/2022,1/20/2022,1/20/2022,1/19/2022,1/19/2022,-3
10267,4500010267,4/29/2023,1001,4,1,10004,77,5/22/2023,5/22/2023,5/20/2023,5/20/2023,5/19/2023,5/19/2023,0
10268,4500010268,6/14/2024,1001,4,1,10004,80,7/7/2024,7/19/2024,7/5/2024,7/17/2024,7/4/2024,7/16/2024,12
10269,4500010269,7/28/2022,1003,6,1,10006,67,8/20/2022,8/18/2022,8/18/2022,8/18/2022,8/17/2022,8/17/2022,-2
10270,4500010270,4/8/2022,1002,5,1,10005,77,5/1/2022,4/28/2022,4/29/2022,4/29/2022,4/28/2022,4/28/2022,-3
10271,4500010271,3/2/2022,1002,5,1,10005,84,3/25/2022,3/24/2022,3/23/2022,3/23/2022,3/22/2022,3/22/2022,-1
10272,4500010272,9/18/2023,1001,4,1,10004,73,10/11/2023,10/25/2023,10/9/2023,10/23/2023,10/8/2023,10/22/2023,14
10273,4500010273,10/17/2023,1001,4,1,10004,76,11/9/2023,11/6/2023,11/7/2023,11/7/2023,11/6/2023,11/6/2023,-3
10274,4500010274,7/12/2022,1003,6,1,10006,76,8/4/2022,8/2/2022,8/2/2022,8/2/2022,8/1/2022,8/1/2022,-2
10275,4500010275,2/12/2023,1001,4,2,20004,74,3/7/2023,3/2/2023,3/5/2023,3/5/2023,3/4/2023,3/4/2023,-5
10276,4500010276,12/5/2023,1001,4,1,10004,80,12/28/2023,12/28/2023,12/26/2023,12/26/2023,12/25/2023,12/25/2023,0
10277,4500010277,4/11/2022,1001,4,2,20004,70,5/4/2022,5/2/2022,5/2/2022,5/2/2022,5/1/2022,5/1/2022,-2
10278,4500010278,11/11/2024,1001,4,2,20004,91,12/4/2024,12/2/2024,12/2/2024,12/2/2024,12/1/2024,12/1/2024,-2
10279,4500010279,10/10/2024,1001,4,1,10004,80,11/2/2024,11/1/2024,10/31/2024,10/31/2024,10/30/2024,10/30/2024,-1
10280,4500010280,5/7/2024,1002,8,1,10008,81,5/31/2024,6/4/2024,5/29/2024,6/2/2024,5/27/2024,5/31/2024,4
10281,4500010281,5/5/2024,1003,6,1,10006,72,5/28/2024,5/23/2024,5/26/2024,5/26/2024,5/25/2024,5/25/2024,-5
10282,4500010282,6/20/2024,1003,6,1,10006,83,7/13/2024,7/12/2024,7/11/2024,7/11/2024,7/10/2024,7/10/2024,-1
10283,4500010283,5/14/2022,1002,8,2,20008,83,6/7/2022,6/14/2022,6/5/2022,6/5/2022,6/3/2022,6/3/2022,7
10284,4500010284,4/13/2024,1002,5,2,20005,68,5/6/2024,5/3/2024,5/4/2024,5/4/2024,5/3/2024,5/3/2024,-3
10285,4500010285,2/13/2022,1001,4,2,20004,80,3/8/2022,3/10/2022,3/6/2022,3/8/2022,3/5/2022,3/7/2022,2
10286,4500010286,8/21/2022,1002,8,2,20008,87,9/14/2022,9/13/2022,9/12/2022,9/12/2022,9/10/2022,9/10/2022,-1
10287,4500010287,6/10/2022,1002,8,2,20008,74,7/4/2022,7/14/2022,7/2/2022,7/12/2022,6/30/2022,7/10/2022,10
10288,4500010288,10/20/2022,1002,8,1,10008,78,11/13/2022,11/10/2022,11/11/2022,11/11/2022,11/9/2022,11/9/2022,-3
10289,4500010289,3/20/2024,1002,5,2,20005,65,4/12/2024,4/10/2024,4/10/2024,4/10/2024,4/9/2024,4/9/2024,-2
10290,4500010290,12/2/2024,1003,6,1,10006,68,12/25/2024,12/23/2024,12/23/2024,12/23/2024,12/22/2024,12/22/2024,-2
10291,4500010291,11/18/2024,1003,6,1,10006,80,12/11/2024,12/11/2024,12/9/2024,12/9/2024,12/8/2024,12/8/2024,0
10292,4500010292,9/8/2024,1002,5,2,20005,76,10/1/2024,9/30/2024,9/29/2024,9/29/2024,9/28/2024,9/28/2024,-1
10293,4500010293,5/26/2023,1001,4,2,20004,77,6/18/2023,6/14/2023,6/16/2023,6/16/2023,6/15/2023,6/15/2023,-4
10294,4500010294,10/8/2023,1001,4,2,20004,76,10/31/2023,10/31/2023,10/29/2023,10/29/2023,10/28/2023,10/28/2023,0
10295,4500010295,7/8/2022,1002,8,1,10008,89,8/1/2022,7/28/2022,7/30/2022,7/30/2022,7/28/2022,7/28/2022,-4
10296,4500010296,5/14/2023,1001,4,2,20004,80,6/6/2023,6/5/2023,6/4/2023,6/4/2023,6/3/2023,6/3/2023,-1
10297,4500010297,1/12/2022,1001,4,1,10004,75,2/4/2022,2/4/2022,2/2/2022,2/2/2022,2/1/2022,2/1/2022,0
10298,4500010298,6/3/2023,1003,6,1,10006,84,6/26/2023,6/21/2023,6/24/2023,6/24/2023,6/23/2023,6/23/2023,-5
10299,4500010299,9/21/2023,1002,8,1,10008,82,10/15/2023,10/11/2023,10/13/2023,10/13/2023,10/11/2023,10/11/2023,-4
10300,4500010300,9/7/2022,1001,4,1,10004,84,9/30/2022,9/28/2022,9/28/2022,9/28/2022,9/27/2022,9/27/2022,-2
10301,4500010301,11/8/2022,1001,4,2,20004,83,12/1/2022,12/6/2022,11/29/2022,12/4/2022,11/28/2022,12/3/2022,5
10302,4500010302,9/11/2024,1002,5,1,10005,74,10/4/2024,10/3/2024,10/2/2024,10/2/2024,10/1/2024,10/1/2024,-1
10303,4500010303,6/23/2023,1001,4,1,10004,67,7/16/2023,7/16/2023,7/14/2023,7/14/2023,7/13/2023,7/13/2023,0
10304,4500010304,8/27/2023,1002,8,1,10008,72,9/20/2023,9/19/2023,9/18/2023,9/18/2023,9/16/2023,9/16/2023,-1
10305,4500010305,8/21/2022,1002,8,2,20008,87,9/14/2022,9/12/2022,9/12/2022,9/12/2022,9/10/2022,9/10/2022,-2
10306,4500010306,6/25/2024,1001,4,1,10004,71,7/18/2024,7/18/2024,7/16/2024,7/16/2024,7/15/2024,7/15/2024,0
10307,4500010307,2/12/2022,1002,5,1,10005,76,3/7/2022,3/3/2022,3/5/2022,3/5/2022,3/4/2022,3/4/2022,-4
10308,4500010308,8/26/2023,1001,4,1,10004,80,9/18/2023,9/14/2023,9/16/2023,9/16/2023,9/15/2023,9/15/2023,-4
10309,4500010309,9/20/2022,1003,6,1,10006,78,10/13/2022,10/11/2022,10/11/2022,10/11/2022,10/10/2022,10/10/2022,-2
10310,4500010310,4/4/2022,1003,6,1,10006,79,4/27/2022,4/27/2022,4/25/2022,4/25/2022,4/24/2022,4/24/2022,0
10311,4500010311,2/15/2023,1002,8,1,10008,75,3/11/2023,3/11/2023,3/9/2023,3/9/2023,3/7/2023,3/7/2023,0
10312,4500010312,3/7/2024,1003,6,1,10006,75,3/30/2024,3/27/2024,3/28/2024,3/28/2024,3/27/2024,3/27/2024,-3
10313,4500010313,4/6/2024,1001,4,1,10004,79,4/29/2024,4/29/2024,4/27/2024,4/27/2024,4/26/2024,4/26/2024,0
10314,4500010314,11/7/2024,1001,4,1,10004,86,11/30/2024,12/11/2024,11/28/2024,12/9/2024,11/27/2024,12/8/2024,11
10315,4500010315,5/10/2022,1002,8,1,10008,79,6/3/2022,6/2/2022,6/1/2022,6/1/2022,5/30/2022,5/30/2022,-1
10316,4500010316,10/15/2023,1002,5,1,10005,72,11/7/2023,11/2/2023,11/5/2023,11/5/2023,11/4/2023,11/4/2023,-5
10317,4500010317,7/13/2022,1001,4,2,20004,80,8/5/2022,8/2/2022,8/3/2022,8/3/2022,8/2/2022,8/2/2022,-3
10318,4500010318,6/19/2022,1003,6,1,10006,80,7/12/2022,7/14/2022,7/10/2022,7/12/2022,7/9/2022,7/11/2022,2
10319,4500010319,3/7/2023,1002,8,1,10008,85,3/31/2023,3/29/2023,3/29/2023,3/29/2023,3/27/2023,3/27/2023,-2
10320,4500010320,11/16/2022,1002,8,2,20008,78,12/10/2022,12/7/2022,12/8/2022,12/8/2022,12/6/2022,12/6/2022,-3
10321,4500010321,7/3/2022,1002,5,1,10005,75,7/26/2022,8/1/2022,7/24/2022,7/30/2022,7/23/2022,7/29/2022,6
10322,4500010322,2/11/2023,1001,4,2,20004,79,3/6/2023,3/2/2023,3/4/2023,3/4/2023,3/3/2023,3/3/2023,-4
10323,4500010323,6/12/2024,1003,6,2,20006,78,7/5/2024,7/11/2024,7/3/2024,7/9/2024,7/2/2024,7/8/2024,6
10324,4500010324,12/18/2022,1002,5,1,10005,83,1/10/2023,1/6/2023,1/8/2023,1/8/2023,1/7/2023,1/7/2023,-4
10325,4500010325,8/28/2024,1001,4,1,10004,64,9/20/2024,9/17/2024,9/18/2024,9/18/2024,9/17/2024,9/17/2024,-3
10326,4500010326,3/8/2024,1002,8,1,10008,71,4/1/2024,3/27/2024,3/30/2024,3/30/2024,3/28/2024,3/28/2024,-5
10327,4500010327,10/29/2023,1002,5,1,10005,74,11/21/2023,11/21/2023,11/19/2023,11/19/2023,11/18/2023,11/18/2023,0
10328,4500010328,8/4/2024,1002,5,1,10005,75,8/27/2024,9/6/2024,8/25/2024,9/4/2024,8/24/2024,9/3/2024,10
10329,4500010329,10/11/2022,1001,4,1,10004,78,11/3/2022,11/2/2022,11/1/2022,11/1/2022,10/31/2022,10/31/2022,-1
10330,4500010330,11/19/2024,1001,4,1,10004,74,12/12/2024,12/23/2024,12/10/2024,12/21/2024,12/9/2024,12/20/2024,11
10331,4500010331,1/31/2024,1003,6,1,10006,94,2/23/2024,2/26/2024,2/21/2024,2/24/2024,2/20/2024,2/23/2024,3
10332,4500010332,6/7/2022,1003,6,1,10006,81,6/30/2022,6/29/2022,6/28/2022,6/28/2022,6/27/2022,6/27/2022,-1
10333,4500010333,7/21/2022,1001,4,1,10004,67,8/13/2022,8/12/2022,8/11/2022,8/11/2022,8/10/2022,8/10/2022,-1
10334,4500010334,11/2/2022,1001,4,1,10004,65,11/25/2022,11/23/2022,11/23/2022,11/23/2022,11/22/2022,11/22/2022,-2
10335,4500010335,10/18/2022,1002,8,1,10008,71,11/11/2022,11/8/2022,11/9/2022,11/9/2022,11/7/2022,11/7/2022,-3
10336,4500010336,9/2/2023,1003,6,2,20006,83,9/25/2023,9/20/2023,9/23/2023,9/23/2023,9/22/2023,9/22/2023,-5
10337,4500010337,7/19/2024,1001,4,1,10004,80,8/11/2024,8/13/2024,8/9/2024,8/11/2024,8/8/2024,8/10/2024,2
10338,4500010338,7/15/2022,1003,6,1,10006,78,8/7/2022,8/4/2022,8/5/2022,8/5/2022,8/4/2022,8/4/2022,-3
10339,4500010339,9/20/2023,1001,4,1,10004,79,10/13/2023,10/12/2023,10/11/2023,10/11/2023,10/10/2023,10/10/2023,-1
10340,4500010340,2/11/2022,1002,5,1,10005,73,3/6/2022,3/6/2022,3/4/2022,3/4/2022,3/3/2022,3/3/2022,0
10341,4500010341,3/19/2024,1001,4,1,10004,80,4/11/2024,4/25/2024,4/9/2024,4/23/2024,4/8/2024,4/22/2024,14
10342,4500010342,2/2/2022,1003,6,2,20006,74,2/25/2022,2/23/2022,2/23/2022,2/23/2022,2/22/2022,2/22/2022,-2
10343,4500010343,5/23/2024,1001,4,1,10004,65,6/15/2024,6/13/2024,6/13/2024,6/13/2024,6/12/2024,6/12/2024,-2
10344,4500010344,12/12/2021,1003,6,1,10006,80,1/4/2022,12/31/2021,1/2/2022,1/2/2022,1/1/2022,1/1/2022,-4
10345,4500010345,5/13/2023,1003,6,1,10006,85,6/5/2023,6/2/2023,6/3/2023,6/3/2023,6/2/2023,6/2/2023,-3
10346,4500010346,5/27/2023,1003,6,1,10006,80,6/19/2023,6/19/2023,6/17/2023,6/17/2023,6/16/2023,6/16/2023,0
10347,4500010347,7/26/2022,1001,4,1,10004,87,8/18/2022,8/15/2022,8/16/2022,8/16/2022,8/15/2022,8/15/2022,-3
10348,4500010348,4/11/2024,1002,8,1,10008,70,5/5/2024,5/5/2024,5/3/2024,5/3/2024,5/1/2024,5/1/2024,0
10349,4500010349,9/29/2022,1002,8,1,10008,90,10/23/2022,10/19/2022,10/21/2022,10/21/2022,10/19/2022,10/19/2022,-4
10350,4500010350,7/24/2022,1001,4,1,10004,80,8/16/2022,8/15/2022,8/14/2022,8/14/2022,8/13/2022,8/13/2022,-1
10351,4500010351,1/27/2022,1001,4,2,20004,83,2/19/2022,2/18/2022,2/17/2022,2/17/2022,2/16/2022,2/16/2022,-1
10352,4500010352,2/19/2024,1002,5,1,10005,74,3/13/2024,3/15/2024,3/11/2024,3/13/2024,3/10/2024,3/10/2024,2
10353,4500010353,5/25/2023,1002,5,1,10005,84,6/17/2023,6/14/2023,6/15/2023,6/15/2023,6/14/2023,6/14/2023,-3
10354,4500010354,5/31/2022,1002,5,1,10005,70,6/23/2022,6/21/2022,6/21/2022,6/21/2022,6/20/2022,6/20/2022,-2
10355,4500010355,7/24/2024,1002,5,1,10005,84,8/16/2024,8/22/2024,8/14/2024,8/14/2024,8/13/2024,8/13/2024,6
10356,4500010356,9/10/2022,1001,4,2,20004,82,10/3/2022,10/11/2022,10/1/2022,10/9/2022,9/30/2022,10/8/2022,8
10357,4500010357,6/1/2022,1001,4,1,10004,76,6/24/2022,6/22/2022,6/22/2022,6/22/2022,6/21/2022,6/21/2022,-2
10358,4500010358,6/10/2023,1001,4,2,20004,79,7/3/2023,6/29/2023,7/1/2023,7/1/2023,6/30/2023,6/30/2023,-4
10359,4500010359,9/5/2023,1001,4,1,10004,84,9/28/2023,10/10/2023,9/26/2023,9/26/2023,9/25/2023,9/25/2023,12
10360,4500010360,7/26/2024,1002,8,2,20008,76,8/19/2024,8/30/2024,8/17/2024,8/28/2024,8/15/2024,8/26/2024,11
10361,4500010361,12/20/2023,1002,5,1,10005,80,1/12/2024,1/12/2024,1/10/2024,1/10/2024,1/9/2024,1/9/2024,0
10362,4500010362,3/15/2022,1002,5,1,10005,78,4/7/2022,4/8/2022,4/5/2022,4/6/2022,4/4/2022,4/5/2022,1
10363,4500010363,5/7/2024,1003,6,1,10006,67,5/30/2024,5/28/2024,5/28/2024,5/28/2024,5/27/2024,5/27/2024,-2
10364,4500010364,3/2/2024,1001,4,1,10004,69,3/25/2024,3/20/2024,3/23/2024,3/23/2024,3/22/2024,3/22/2024,-5
10365,4500010365,11/23/2022,1002,8,2,20008,80,12/17/2022,12/17/2022,12/15/2022,12/15/2022,12/13/2022,12/13/2022,0
10366,4500010366,7/27/2022,1001,4,1,10004,73,8/19/2022,8/18/2022,8/17/2022,8/17/2022,8/16/2022,8/16/2022,-1
10367,4500010367,1/19/2024,1002,8,1,10008,83,2/12/2024,2/8/2024,2/10/2024,2/10/2024,2/8/2024,2/8/2024,-4
10368,4500010368,3/13/2024,1001,4,1,10004,75,4/5/2024,4/19/2024,4/3/2024,4/3/2024,4/2/2024,4/2/2024,14
10369,4500010369,5/30/2023,1002,8,2,20008,74,6/23/2023,6/26/2023,6/21/2023,6/24/2023,6/19/2023,6/22/2023,3
10370,4500010370,11/28/2024,1001,4,2,20004,71,12/21/2024,12/21/2024,12/19/2024,12/19/2024,12/18/2024,12/18/2024,0
10371,4500010371,3/13/2024,1001,4,1,10004,88,4/5/2024,4/4/2024,4/3/2024,4/3/2024,4/2/2024,4/2/2024,-1
10372,4500010372,8/17/2022,1002,5,2,20005,79,9/9/2022,9/6/2022,9/7/2022,9/7/2022,9/6/2022,9/6/2022,-3
10373,4500010373,3/21/2023,1002,5,1,10005,74,4/13/2023,4/12/2023,4/11/2023,4/11/2023,4/10/2023,4/10/2023,-1
10374,4500010374,4/10/2023,1002,8,1,10008,83,5/4/2023,5/3/2023,5/2/2023,5/2/2023,4/30/2023,4/30/2023,-1
10375,4500010375,11/5/2022,1002,8,1,10008,83,11/29/2022,11/24/2022,11/27/2022,11/27/2022,11/25/2022,11/25/2022,-5
10376,4500010376,2/14/2023,1001,4,2,20004,83,3/9/2023,3/15/2023,3/7/2023,3/7/2023,3/6/2023,3/6/2023,6
10377,4500010377,2/17/2024,1002,5,1,10005,75,3/11/2024,3/8/2024,3/9/2024,3/9/2024,3/8/2024,3/8/2024,-3
10378,4500010378,12/15/2021,1001,4,2,20004,82,1/7/2022,1/11/2022,1/5/2022,1/9/2022,1/4/2022,1/8/2022,4
10379,4500010379,7/18/2024,1002,8,1,10008,84,8/11/2024,8/8/2024,8/9/2024,8/9/2024,8/7/2024,8/7/2024,-3
10380,4500010380,7/2/2023,1002,5,1,10005,72,7/25/2023,7/21/2023,7/23/2023,7/23/2023,7/22/2023,7/22/2023,-4
10381,4500010381,11/18/2023,1001,4,2,20004,81,12/11/2023,12/15/2023,12/9/2023,12/13/2023,12/8/2023,12/12/2023,4
10382,4500010382,5/17/2023,1001,4,1,10004,89,6/9/2023,6/6/2023,6/7/2023,6/7/2023,6/6/2023,6/6/2023,-3
10383,4500010383,3/4/2023,1002,8,1,10008,69,3/28/2023,4/5/2023,3/26/2023,3/26/2023,3/24/2023,3/24/2023,8
10384,4500010384,6/29/2022,1001,4,1,10004,79,7/22/2022,7/22/2022,7/20/2022,7/20/2022,7/19/2022,7/19/2022,0
10385,4500010385,2/7/2024,1001,4,1,10004,77,3/1/2024,2/29/2024,2/28/2024,2/28/2024,2/27/2024,2/27/2024,-1
10386,4500010386,3/26/2023,1003,6,1,10006,75,4/18/2023,4/14/2023,4/16/2023,4/16/2023,4/15/2023,4/15/2023,-4
10387,4500010387,6/27/2024,1003,6,1,10006,74,7/20/2024,7/20/2024,7/18/2024,7/18/2024,7/17/2024,7/17/2024,0
10388,4500010388,12/28/2022,1001,4,1,10004,75,1/20/2023,1/19/2023,1/18/2023,1/18/2023,1/17/2023,1/17/2023,-1
10389,4500010389,7/24/2022,1003,6,1,10006,77,8/16/2022,8/25/2022,8/14/2022,8/14/2022,8/13/2022,8/13/2022,9
10390,4500010390,7/29/2024,1001,4,1,10004,78,8/21/2024,8/20/2024,8/19/2024,8/19/2024,8/18/2024,8/18/2024,-1
10391,4500010391,11/13/2023,1003,6,1,10006,86,12/6/2023,12/5/2023,12/4/2023,12/4/2023,12/3/2023,12/3/2023,-1
10392,4500010392,8/28/2024,1002,5,1,10005,79,9/20/2024,9/18/2024,9/18/2024,9/18/2024,9/17/2024,9/17/2024,-2
10393,4500010393,3/16/2023,1002,8,1,10008,76,4/9/2023,4/9/2023,4/7/2023,4/7/2023,4/5/2023,4/5/2023,0
10394,4500010394,5/25/2023,1003,6,1,10006,72,6/17/2023,6/17/2023,6/15/2023,6/15/2023,6/14/2023,6/14/2023,0
10395,4500010395,11/29/2022,1002,5,1,10005,78,12/22/2022,12/22/2022,12/20/2022,12/20/2022,12/19/2022,12/19/2022,0
10396,4500010396,7/9/2022,1001,4,2,20004,85,8/1/2022,7/29/2022,7/30/2022,7/30/2022,7/29/2022,7/29/2022,-3
10397,4500010397,12/5/2024,1003,6,1,10006,76,12/28/2024,12/25/2024,12/26/2024,12/26/2024,12/25/2024,12/25/2024,-3
10398,4500010398,3/19/2023,1003,6,2,20006,73,4/11/2023,4/7/2023,4/9/2023,4/9/2023,4/8/2023,4/8/2023,-4
10399,4500010399,1/24/2024,1001,4,2,20004,81,2/16/2024,2/16/2024,2/14/2024,2/14/2024,2/13/2024,2/13/2024,0
10400,4500010400,10/5/2022,1002,8,1,10008,72,10/29/2022,11/7/2022,10/27/2022,11/5/2022,10/25/2022,11/3/2022,9
10401,4500010401,1/9/2022,1003,6,2,20006,73,2/1/2022,2/7/2022,1/30/2022,2/5/2022,1/29/2022,1/29/2022,6
10402,4500010402,7/6/2024,1001,4,2,20004,77,7/29/2024,8/9/2024,7/27/2024,8/7/2024,7/26/2024,8/6/2024,11
10403,4500010403,7/17/2023,1001,4,2,20004,84,8/9/2023,8/4/2023,8/7/2023,8/7/2023,8/6/2023,8/6/2023,-5
10404,4500010404,5/12/2023,1001,4,1,10004,73,6/4/2023,6/1/2023,6/2/2023,6/2/2023,6/1/2023,6/1/2023,-3
10405,4500010405,2/12/2024,1001,4,1,10004,65,3/6/2024,3/1/2024,3/4/2024,3/4/2024,3/3/2024,3/3/2024,-5
10406,4500010406,11/24/2022,1001,4,1,10004,89,12/17/2022,12/26/2022,12/15/2022,12/24/2022,12/14/2022,12/23/2022,9
10407,4500010407,8/15/2023,1001,4,1,10004,79,9/7/2023,9/4/2023,9/5/2023,9/5/2023,9/4/2023,9/4/2023,-3
10408,4500010408,7/2/2024,1003,6,2,20006,66,7/25/2024,7/23/2024,7/23/2024,7/23/2024,7/22/2024,7/22/2024,-2
10409,4500010409,12/23/2022,1001,4,1,10004,78,1/15/2023,1/13/2023,1/13/2023,1/13/2023,1/12/2023,1/12/2023,-2
10410,4500010410,12/25/2022,1002,8,1,10008,81,1/18/2023,1/13/2023,1/16/2023,1/16/2023,1/14/2023,1/14/2023,-5
10411,4500010411,12/12/2022,1001,4,1,10004,76,1/4/2023,1/4/2023,1/2/2023,1/2/2023,1/1/2023,1/1/2023,0
10412,4500010412,10/28/2022,1002,5,1,10005,79,11/20/2022,11/17/2022,11/18/2022,11/18/2022,11/17/2022,11/17/2022,-3
10413,4500010413,8/3/2023,1003,6,1,10006,74,8/26/2023,8/23/2023,8/24/2023,8/24/2023,8/23/2023,8/23/2023,-3
10414,4500010414,7/26/2023,1001,4,1,10004,75,8/18/2023,8/16/2023,8/16/2023,8/16/2023,8/15/2023,8/15/2023,-2
10415,4500010415,1/22/2022,1002,8,1,10008,79,2/15/2022,2/16/2022,2/13/2022,2/14/2022,2/11/2022,2/12/2022,1
10416,4500010416,1/10/2023,1003,6,1,10006,88,2/2/2023,2/1/2023,1/31/2023,1/31/2023,1/30/2023,1/30/2023,-1
10417,4500010417,2/14/2022,1001,4,1,10004,96,3/9/2022,3/16/2022,3/7/2022,3/7/2022,3/6/2022,3/6/2022,7
10418,4500010418,12/28/2021,1003,6,1,10006,82,1/20/2022,1/17/2022,1/18/2022,1/18/2022,1/17/2022,1/17/2022,-3
10419,4500010419,4/5/2024,1001,4,1,10004,69,4/28/2024,4/26/2024,4/26/2024,4/26/2024,4/25/2024,4/25/2024,-2
10420,4500010420,1/1/2024,1002,5,1,10005,81,1/24/2024,1/19/2024,1/22/2024,1/22/2024,1/21/2024,1/21/2024,-5
10421,4500010421,12/12/2023,1002,8,1,10008,77,1/5/2024,1/5/2024,1/3/2024,1/3/2024,1/1/2024,1/1/2024,0
10422,4500010422,5/22/2024,1002,5,1,10005,86,6/14/2024,6/14/2024,6/12/2024,6/12/2024,6/11/2024,6/11/2024,0
10423,4500010423,8/10/2023,1003,6,1,10006,80,9/2/2023,9/2/2023,8/31/2023,8/31/2023,8/30/2023,8/30/2023,0
10424,4500010424,10/1/2024,1002,8,1,10008,82,10/25/2024,10/25/2024,10/23/2024,10/23/2024,10/21/2024,10/21/2024,0
10425,4500010425,4/9/2024,1001,4,1,10004,84,5/2/2024,5/2/2024,4/30/2024,4/30/2024,4/29/2024,4/29/2024,0
10426,4500010426,5/20/2023,1001,4,1,10004,76,6/12/2023,6/12/2023,6/10/2023,6/10/2023,6/9/2023,6/9/2023,0
10427,4500010427,7/10/2022,1001,4,1,10004,68,8/2/2022,7/28/2022,7/31/2022,7/31/2022,7/30/2022,7/30/2022,-5
10428,4500010428,7/17/2022,1002,8,1,10008,75,8/10/2022,8/8/2022,8/8/2022,8/8/2022,8/6/2022,8/6/2022,-2
10429,4500010429,6/23/2022,1001,4,1,10004,70,7/16/2022,7/15/2022,7/14/2022,7/14/2022,7/13/2022,7/13/2022,-1
10430,4500010430,8/21/2024,1003,6,1,10006,80,9/13/2024,9/18/2024,9/11/2024,9/16/2024,9/10/2024,9/15/2024,5
10431,4500010431,6/21/2023,1003,6,1,10006,74,7/14/2023,7/13/2023,7/12/2023,7/12/2023,7/11/2023,7/11/2023,-1
10432,4500010432,7/28/2023,1003,6,1,10006,83,8/20/2023,8/16/2023,8/18/2023,8/18/2023,8/17/2023,8/17/2023,-4
10433,4500010433,9/23/2023,1001,4,2,20004,63,10/16/2023,10/27/2023,10/14/2023,10/14/2023,10/13/2023,10/13/2023,11
10434,4500010434,1/31/2023,1002,8,1,10008,82,2/24/2023,2/21/2023,2/22/2023,2/22/2023,2/20/2023,2/20/2023,-3
10435,4500010435,5/17/2023,1001,4,1,10004,76,6/9/2023,6/6/2023,6/7/2023,6/7/2023,6/6/2023,6/6/2023,-3
10436,4500010436,4/4/2023,1002,5,2,20005,76,4/27/2023,4/26/2023,4/25/2023,4/25/2023,4/24/2023,4/24/2023,-1
10437,4500010437,9/12/2022,1001,4,1,10004,72,10/5/2022,9/30/2022,10/3/2022,10/3/2022,10/2/2022,10/2/2022,-5
10438,4500010438,12/16/2023,1003,6,2,20006,78,1/8/2024,1/5/2024,1/6/2024,1/6/2024,1/5/2024,1/5/2024,-3
10439,4500010439,7/31/2022,1003,6,2,20006,70,8/23/2022,8/19/2022,8/21/2022,8/21/2022,8/20/2022,8/20/2022,-4
10440,4500010440,10/24/2022,1001,4,1,10004,82,11/16/2022,11/14/2022,11/14/2022,11/14/2022,11/13/2022,11/13/2022,-2
10441,4500010441,11/21/2024,1001,4,1,10004,79,12/14/2024,12/11/2024,12/12/2024,12/12/2024,12/11/2024,12/11/2024,-3
